info,Район,Тип,Тип.объекта,Комнаты,Этаж,Площадь,Площадь.кухни,Жилая.площадь,Цена,Цена.за.м,Материал.здания,cluster,Год.постройки,Кол.во.подьездов,Перекрытия,Стены,Мусоропровод,Отопление,Газ.плита,Этаж_квартиры,Этажность_дома
Советский_Вторичная_2_9/16_79_126329_Монолит,Советский,Квартира,Вторичная,2,9/16,79.0,11.0,,9980000,126329,Монолит,2052.0,2010.0,3.0,Железобетонные,Кирпич,Есть,Центральное,Нет,9.0,16.0
Советский_Вторичная_2_9/16_79_139241_Кирпич,Советский,Квартира,Вторичная,2,9/16,79.0,11.0,42.4,11000000,139241,Кирпич,2052.0,2010.0,3.0,Железобетонные,Кирпич,Есть,Центральное,Нет,9.0,16.0
Первомайский_Вторичная_1_1/5_75_26667_Кирпич,Первомайский,Квартира,Вторичная,1,1/5,75.0,,,2000000,26667,Кирпич,2053.0,1979.0,6.0,Железобетонные,Кирпич,Нет,Центральное,Нет,1.0,5.0
Первомайский_Вторичная_2_1/5_76_25000_Кирпич,Первомайский,Квартира,Вторичная,2,1/5,76.0,15.0,,1900000,25000,Кирпич,2053.0,1979.0,6.0,Железобетонные,Кирпич,Нет,Центральное,Нет,1.0,5.0
Кировский_Вторичная_2_1/9_45_57778_Панель,Кировский,Квартира,Вторичная,2,1/9,45.0,2.0,,2600000,57778,Панель,2054.0,1974.0,5.0,Железобетонные,Панельные,Есть,Центральное,Нет,1.0,9.0
Кировский_Вторичная_3_2/9_61.7_64830_Панель,Кировский,Квартира,Вторичная,3,2/9,61.7,7.0,43.0,4000000,64830,Панель,2054.0,1974.0,5.0,Железобетонные,Панельные,Есть,Центральное,Нет,2.0,9.0
Октябрьский_Вторичная_3_12/24_100_155000_Кирпич,Октябрьский,Квартира,Вторичная,3,12/24,100.0,8.0,,15500000,155000,Кирпич,2055.0,2012.0,9.0,Железобетонные,Кирпич,Нет,Центральное,Нет,12.0,24.0
Октябрьский_Вторичная_3_14/24_100_155000_Кирпич,Октябрьский,Квартира,Вторичная,3,14/24,100.0,,,15500000,155000,Кирпич,2055.0,2012.0,9.0,Железобетонные,Кирпич,Нет,Центральное,Нет,14.0,24.0
Октябрьский_Вторичная_2_3/16_58.9_97623_Монолит,Октябрьский,Квартира,Вторичная,2,3/16,58.9,11.8,33.9,5750000,97623,Монолит,2056.0,1966.0,5.0,Железобетонные,Панельные,Нет,Центральное,Нет,3.0,16.0
Октябрьский_Вторичная_3_3/16_144.8_58702_Монолит,Октябрьский,Квартира,Вторичная,3,3/16,144.8,16.8,63.6,8500000,58702,Монолит,2056.0,1966.0,5.0,Железобетонные,Панельные,Нет,Центральное,Нет,3.0,16.0
Кировский_Вторичная_1_1/10_34.4_80959_Панель,Кировский,Квартира,Вторичная,1,1/10,34.4,8.7,17.8,2785000,80959,Панель,2057.0,2012.0,3.0,Железобетонные,Панельные,Есть,Центральное,Нет,1.0,10.0
Кировский_Вторичная_1_10/10_35_75714_Панель,Кировский,Квартира,Вторичная,1,10/10,35.0,9.0,19.0,2650000,75714,Панель,2057.0,2012.0,3.0,Железобетонные,Панельные,Есть,Центральное,Нет,10.0,10.0
Кировский_Вторичная_1_10/10_35_105714_Кирпич,Кировский,Квартира,Вторичная,1,10/10,35.0,7.0,,3700000,105714,Кирпич,2058.0,,,,,,,,10.0,10.0
Кировский_Вторичная_1_10/10_35_105714_Кирпич,Кировский,Квартира,Вторичная,1,10/10,35.0,7.0,28.0,3700000,105714,Кирпич,2058.0,,,,,,,,10.0,10.0
Первомайский_Вторичная_1_13/16_37_100000_Панель,Первомайский,Квартира,Вторичная,1,13/16,37.0,10.0,,3700000,100000,Панель,2059.0,,,,,,,,13.0,16.0
Первомайский_Вторичная_2_13/16_37_102162_Панель,Первомайский,Квартира,Вторичная,2,13/16,37.0,10.0,,3780000,102162,Панель,2059.0,,,,,,,,13.0,16.0
Заельцовский_Вторичная_3_1/5_69.1_86831_Кирпич,Заельцовский,Квартира,Вторичная,3,1/5,69.1,10.0,,6000000,86831,Кирпич,2060.0,2014.0,2.0,Железобетонные,Кирпич,Нет,Центральное,Нет,1.0,5.0
Заельцовский_Вторичная_3_3/5_65_78462_Кирпич,Заельцовский,Квартира,Вторичная,3,3/5,65.0,,,5100000,78462,Кирпич,2060.0,2014.0,2.0,Железобетонные,Кирпич,Нет,Центральное,Нет,3.0,5.0
Заельцовский_Вторичная_3_3/5_65_80154_Кирпич,Заельцовский,Квартира,Вторичная,3,3/5,65.0,10.0,,5210000,80154,Кирпич,2060.0,2014.0,2.0,Железобетонные,Кирпич,Нет,Центральное,Нет,3.0,5.0
Первомайский_Вторичная_2_1/1_30.9_35599_Дерево,Первомайский,Квартира,Вторичная,2,1/1,30.9,7.5,,1100000,35599,Дерево,2061.0,,1.0,,,,Центральное,,1.0,1.0
Первомайский_Вторичная_2_1/1_30.9_35599_Дерево,Первомайский,Квартира,Вторичная,2,1/1,30.9,7.5,23.4,1100000,35599,Дерево,2061.0,,1.0,,,,Центральное,,1.0,1.0
Ленинский_Вторичная_1_2/25_41_119268_Монолит,Ленинский,Квартира,Вторичная,1,2/25,41.0,3.0,,4890000,119268,Монолит,2064.0,,,,,,,,2.0,25.0
Ленинский_Вторичная_2_24/25_60.9_110016_Кирпич,Ленинский,Квартира,Вторичная,2,24/25,60.9,10.7,31.9,6700000,110016,Кирпич,2064.0,,,,,,,,24.0,25.0
Октябрьский_Вторичная_1_10/17_50_60000_Монолит,Октябрьский,Квартира,Вторичная,1,10/17,50.0,10.0,,3000000,60000,Монолит,2065.0,1913.0,1.0,Деревянные,Кирпич,Нет,Центральное,Нет,10.0,17.0
Октябрьский_Вторичная_1_12/17_31.5_63492_Монолит,Октябрьский,Квартира,Вторичная,1,12/17,31.5,6.0,16.0,2000000,63492,Монолит,2065.0,1913.0,1.0,Деревянные,Кирпич,Нет,Центральное,Нет,12.0,17.0
Первомайский_Вторичная_3_3/9_53.1_101695_Панель,Первомайский,Квартира,Вторичная,3,3/9,53.1,7.0,,5400000,101695,Панель,2067.0,1982.0,4.0,Железобетонные,Панельные,Есть,Центральное,Нет,3.0,9.0
Первомайский_Вторичная_3_3/9_53.1_99812_Панель,Первомайский,Квартира,Вторичная,3,3/9,53.1,7.0,35.2,5300000,99812,Панель,2067.0,1982.0,4.0,Железобетонные,Панельные,Есть,Центральное,Нет,3.0,9.0
Калининский_Вторичная_2_1/9_50_87000_Панель,Калининский,Квартира,Вторичная,2,1/9,50.0,8.0,27.0,4350000,87000,Панель,2068.0,1980.0,3.0,Железобетонные,Панельные,Есть,Центральное,Нет,1.0,9.0
Калининский_Вторичная_3_9/9_64_73750_Панель,Калининский,Квартира,Вторичная,3,9/9,64.0,9.0,40.0,4720000,73750,Панель,2068.0,1980.0,3.0,Железобетонные,Панельные,Есть,Центральное,Нет,9.0,9.0
Октябрьский_Вторичная_2_3/17_135.4_76071_Монолит,Октябрьский,Квартира,Вторичная,2,3/17,135.4,12.0,,10300000,76071,Монолит,2069.0,,,,,,,,3.0,17.0
Октябрьский_Вторичная_3_8/17_65_130769_Кирпич,Октябрьский,Квартира,Вторичная,3,8/17,65.0,30.0,13.0,8500000,130769,Кирпич,2069.0,,,,,,,,8.0,17.0
Дзержинский_Вторичная_1_3/9_36.8_76087_Кирпич,Дзержинский,Квартира,Вторичная,1,3/9,36.8,8.0,18.0,2800000,76087,Кирпич,2072.0,1993.0,1.0,Железобетонные,Кирпич,Есть,Центральное,Нет,3.0,9.0
Дзержинский_Вторичная_1_5/9_36_66667_Кирпич,Дзержинский,Квартира,Вторичная,1,5/9,36.0,,,2400000,66667,Кирпич,2072.0,1993.0,1.0,Железобетонные,Кирпич,Есть,Центральное,Нет,5.0,9.0
Кировский_Новостройка_1_9/24_24.7_81000_Кирпич,Кировский,Квартира,Новостройка,1,9/24,24.7,,,2000700,81000,Кирпич,2073.0,2019.0,3.0,,Кирпич,Есть,Центральное,Нет,9.0,24.0
Кировский_Новостройка_2_15/24_61.6_74036_Кирпич,Кировский,Квартира,Новостройка,2,15/24,61.6,,,4560620,74036,Кирпич,2073.0,2019.0,3.0,,Кирпич,Есть,Центральное,Нет,15.0,24.0
Кировский_Вторичная_2_9/10_58_60345_Панель,Кировский,Квартира,Вторичная,2,9/10,58.0,,,3500000,60345,Панель,2074.0,,,,,,,,9.0,10.0
Кировский_Вторичная_Студия_6/10_33_56061_Панель,Кировский,Квартира,Вторичная,Студия,6/10,33.0,6.0,20.0,1850000,56061,Панель,2074.0,,,,,,,,6.0,10.0
Ленинский_Вторичная_1_1/2_38.6_54404_Дерево,Ленинский,Квартира,Вторичная,1,1/2,38.6,7.7,24.9,2100000,54404,Дерево,2075.0,,1.0,,Деревянные,,Центральное,Нет,1.0,2.0
Ленинский_Вторичная_1_1/2_41_51220_Дерево,Ленинский,Квартира,Вторичная,1,1/2,41.0,8.0,33.0,2100000,51220,Дерево,2075.0,,1.0,,Деревянные,,Центральное,Нет,1.0,2.0
Октябрьский_Вторичная_1_2/10_41.4_60386_Панель,Октябрьский,Квартира,Вторичная,1,2/10,41.4,10.8,16.6,2500000,60386,Панель,2076.0,,,,,,,,2.0,10.0
Октябрьский_Вторичная_Студия_2/10_39.4_49492_Панель,Октябрьский,Квартира,Вторичная,Студия,2/10,39.4,4.4,25.4,1950000,49492,Панель,2076.0,,,,,,,,2.0,10.0
Ленинский_Вторичная_1_5/5_27.8_78741_Панель,Ленинский,Квартира,Вторичная,1,5/5,27.8,6.0,16.2,2189000,78741,Панель,2077.0,1967.0,5.0,Железобетонные,Панельные,Нет,Центральное,Нет,5.0,5.0
Ленинский_Вторичная_2_2/5_44_78409_Панель,Ленинский,Квартира,Вторичная,2,2/5,44.0,5.8,29.4,3450000,78409,Панель,2077.0,1967.0,5.0,Железобетонные,Панельные,Нет,Центральное,Нет,2.0,5.0
Ленинский_Вторичная_1_1/17_36.3_106061_Панель,Ленинский,Квартира,Вторичная,1,1/17,36.3,10.0,17.7,3850000,106061,Панель,2078.0,2017.0,3.0,Железобетонные,Панельные,Нет,,,1.0,17.0
Ленинский_Вторичная_2_11/17_68_86029_Панель,Ленинский,Квартира,Вторичная,2,11/17,68.0,33.0,13.0,5850000,86029,Панель,2078.0,2017.0,3.0,Железобетонные,Панельные,Нет,,,11.0,17.0
Ленинский_Вторичная_3_14/17_83.3_90036_Панель,Ленинский,Квартира,Вторичная,3,14/17,83.3,13.7,47.8,7500000,90036,Панель,2078.0,2017.0,3.0,Железобетонные,Панельные,Нет,,,14.0,17.0
Калининский_Вторичная_1_13/17_35.1_94017_Панель,Калининский,Квартира,Вторичная,1,13/17,35.1,7.0,,3300000,94017,Панель,2081.0,2008.0,7.0,Железобетонные,Панельные,Есть,Центральное,Нет,13.0,17.0
Калининский_Вторичная_1_2/17_35_114286_Панель,Калининский,Квартира,Вторичная,1,2/17,35.0,8.0,18.0,4000000,114286,Панель,2081.0,2008.0,7.0,Железобетонные,Панельные,Есть,Центральное,Нет,2.0,17.0
Октябрьский_Вторичная_2_13/18_63_67778_Панель,Октябрьский,Квартира,Вторичная,2,13/18,63.0,9.0,31.0,4270000,67778,Панель,2082.0,2013.0,2.0,Железобетонные,Панельные,Есть,Центральное,Нет,13.0,18.0
Октябрьский_Вторичная_2_18/18_50.7_63116_Панель,Октябрьский,Квартира,Вторичная,2,18/18,50.7,15.0,19.0,3200000,63116,Панель,2082.0,2013.0,2.0,Железобетонные,Панельные,Есть,Центральное,Нет,18.0,18.0
Дзержинский_Вторичная_4_9/9_105_67619_Кирпич,Дзержинский,Квартира,Вторичная,4,9/9,105.0,9.0,61.0,7100000,67619,Кирпич,2083.0,1992.0,5.0,Железобетонные,Кирпич,Есть,Центральное,Нет,9.0,9.0
